cell_id,dataset_tag,width,selected_ref_count,required_selected_refs,require_exact_selected_refs,exact_count,relaxed_count,fake_count,sampling_eligible_count,dedup_threshold
cell_beta_0p11_p_0p00,dataset_039_seed_3907234,48,30,30,True,30,69,9,30,
cell_beta_0p11_p_0p00,dataset_040_seed_4007234,48,30,30,True,30,60,6,30,
cell_beta_0p11_p_0p00,dataset_041_seed_4107234,48,30,30,True,34,79,7,30,
cell_beta_0p11_p_0p00,dataset_042_seed_4207234,48,30,30,True,30,60,6,30,
cell_beta_0p11_p_0p00,dataset_043_seed_4307234,48,30,30,True,32,50,14,30,
cell_beta_0p11_p_0p00,dataset_044_seed_4407234,48,30,30,True,30,53,1,30,
cell_beta_0p11_p_0p00,dataset_045_seed_4507234,48,30,30,True,31,62,3,30,
cell_beta_0p11_p_0p00,dataset_046_seed_4607234,48,30,30,True,30,35,7,30,
cell_beta_0p11_p_0p00,dataset_047_seed_4707234,48,30,30,True,33,46,5,30,
cell_beta_0p11_p_0p00,dataset_048_seed_4807234,48,30,30,True,33,37,14,30,
cell_beta_0p11_p_0p00,dataset_049_seed_4907234,48,30,30,True,33,83,40,30,
cell_beta_0p11_p_0p00,dataset_050_seed_5007234,48,30,30,True,30,61,17,30,
cell_beta_0p11_p_0p00,dataset_051_seed_5107234,48,30,30,True,34,65,9,30,
cell_beta_0p11_p_0p00,dataset_052_seed_5207234,48,30,30,True,34,58,4,30,
cell_beta_0p11_p_0p00,dataset_053_seed_5307234,48,30,30,True,30,33,21,30,
cell_beta_0p11_p_0p00,dataset_054_seed_5407234,48,30,30,True,32,71,17,30,
cell_beta_0p11_p_0p00,dataset_055_seed_5507234,48,30,30,True,32,35,17,30,
cell_beta_0p11_p_0p00,dataset_056_seed_5607234,48,30,30,True,32,80,8,30,
cell_beta_0p11_p_0p00,dataset_057_seed_5707234,48,30,30,True,31,57,8,30,
cell_beta_0p11_p_0p00,dataset_058_seed_5807234,48,30,30,True,34,96,14,30,
cell_beta_0p11_p_0p00,dataset_059_seed_5907234,48,30,30,True,32,51,1,30,
cell_beta_0p11_p_0p00,dataset_060_seed_6007234,48,30,30,True,30,49,5,30,
cell_beta_0p11_p_0p00,dataset_061_seed_6107234,48,30,30,True,32,36,4,30,
cell_beta_0p11_p_0p00,dataset_062_seed_6207234,48,30,30,True,31,88,37,30,
cell_beta_0p11_p_0p00,dataset_063_seed_6307234,48,30,30,True,31,60,5,30,
cell_beta_0p11_p_0p00,dataset_064_seed_6407234,48,30,30,True,33,71,4,30,
cell_beta_0p11_p_0p00,dataset_065_seed_6507234,48,30,30,True,30,46,20,30,
cell_beta_0p11_p_0p00,dataset_066_seed_6607234,48,30,30,True,33,44,7,30,
cell_beta_0p11_p_0p00,dataset_067_seed_6707234,48,30,30,True,31,67,22,30,
cell_beta_0p11_p_0p00,dataset_068_seed_6807234,48,30,30,True,31,63,2,30,
cell_beta_0p11_p_0p00,dataset_069_seed_6907234,48,30,30,True,30,64,2,30,
cell_beta_0p11_p_0p00,dataset_070_seed_7007234,48,30,30,True,31,63,14,30,
cell_beta_0p11_p_0p00,dataset_071_seed_7107234,48,30,30,True,31,56,9,30,
cell_beta_0p11_p_0p00,dataset_072_seed_7207234,48,30,30,True,30,49,17,30,
cell_beta_0p11_p_0p00,dataset_073_seed_7307234,48,30,30,True,33,69,6,30,
cell_beta_0p11_p_0p00,dataset_074_seed_7407234,48,30,30,True,31,77,12,30,
cell_beta_0p11_p_0p00,dataset_075_seed_7507234,48,30,30,True,33,51,0,30,
cell_beta_0p11_p_0p00,dataset_076_seed_7607234,48,30,30,True,32,59,5,30,
cell_beta_0p11_p_0p00,dataset_077_seed_7707234,48,30,30,True,33,52,11,30,
cell_beta_0p11_p_0p00,dataset_078_seed_7807234,48,30,30,True,31,46,19,30,
cell_beta_0p11_p_0p00,dataset_079_seed_7907234,48,30,30,True,33,41,10,30,
cell_beta_0p11_p_0p00,dataset_080_seed_8007234,48,30,30,True,34,60,14,30,
cell_beta_0p11_p_0p00,dataset_081_seed_8107234,48,30,30,True,32,40,24,30,
cell_beta_0p11_p_0p00,dataset_082_seed_8207234,48,30,30,True,30,39,3,30,
cell_beta_0p11_p_0p00,dataset_083_seed_8307234,48,30,30,True,32,50,14,30,
cell_beta_0p11_p_0p00,dataset_084_seed_8407234,48,30,30,True,34,58,4,30,
cell_beta_0p11_p_0p00,dataset_085_seed_8507234,48,30,30,True,35,43,6,30,
cell_beta_0p11_p_0p00,dataset_086_seed_8607234,48,30,30,True,31,41,0,30,
cell_beta_0p11_p_0p00,dataset_087_seed_8707234,48,30,30,True,31,84,5,30,
cell_beta_0p11_p_0p00,dataset_088_seed_8807234,48,30,30,True,31,80,9,30,
cell_beta_0p11_p_0p00,dataset_089_seed_8907234,48,30,30,True,32,53,11,30,
cell_beta_0p13_p_0p00,dataset_000_seed_009234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_001_seed_109234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_002_seed_209234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_003_seed_309234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_004_seed_409234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_005_seed_509234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_006_seed_609234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_007_seed_709234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_008_seed_809234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_009_seed_909234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_010_seed_1009234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_011_seed_1109234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_012_seed_1209234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_013_seed_1309234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_014_seed_1409234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_015_seed_1509234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_016_seed_1609234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_017_seed_1709234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_018_seed_1809234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_019_seed_1909234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_020_seed_2009234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_021_seed_2109234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_022_seed_2209234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_023_seed_2309234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_024_seed_2409234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_025_seed_2509234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_026_seed_2609234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_027_seed_2709234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_028_seed_2809234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_029_seed_2909234,48,30,30,True,,,,30,
cell_beta_0p13_p_0p00,dataset_030_seed_3009234,48,30,30,True,34,50,0,30,
cell_beta_0p13_p_0p00,dataset_031_seed_3109234,48,30,30,True,32,76,0,30,
cell_beta_0p13_p_0p00,dataset_032_seed_3209234,48,30,30,True,30,78,0,30,
cell_beta_0p13_p_0p00,dataset_033_seed_3309234,48,30,30,True,33,69,18,30,
cell_beta_0p13_p_0p00,dataset_034_seed_3409234,48,30,30,True,32,61,3,30,
cell_beta_0p13_p_0p00,dataset_035_seed_3509234,48,30,30,True,31,39,2,30,
cell_beta_0p13_p_0p00,dataset_036_seed_3609234,48,30,30,True,32,55,9,30,
cell_beta_0p13_p_0p00,dataset_037_seed_3709234,48,30,30,True,30,84,54,30,
cell_beta_0p13_p_0p00,dataset_038_seed_3809234,48,30,30,True,31,61,4,30,
cell_beta_0p13_p_0p00,dataset_039_seed_3909234,48,30,30,True,30,45,9,30,
cell_beta_0p13_p_0p00,dataset_040_seed_4009234,48,30,30,True,31,63,2,30,
cell_beta_0p13_p_0p00,dataset_041_seed_4109234,48,30,30,True,33,63,0,30,
cell_beta_0p13_p_0p00,dataset_042_seed_4209234,48,30,30,True,30,42,0,30,
cell_beta_0p13_p_0p00,dataset_043_seed_4309234,48,30,30,True,31,64,1,30,
cell_beta_0p13_p_0p00,dataset_044_seed_4409234,48,30,30,True,30,54,0,30,
cell_beta_0p13_p_0p00,dataset_045_seed_4509234,48,30,30,True,31,44,9,30,
cell_beta_0p13_p_0p00,dataset_046_seed_4609234,48,30,30,True,32,62,2,30,
cell_beta_0p13_p_0p00,dataset_047_seed_4709234,48,30,30,True,37,34,1,30,
cell_beta_0p13_p_0p00,dataset_048_seed_4809234,48,30,30,True,33,69,18,30,
cell_beta_0p13_p_0p00,dataset_049_seed_4909234,48,30,30,True,30,49,5,30,
cell_beta_0p13_p_0p00,dataset_050_seed_5009234,48,30,30,True,31,98,3,30,
cell_beta_0p13_p_0p00,dataset_051_seed_5109234,48,30,30,True,30,42,0,30,
cell_beta_0p13_p_0p00,dataset_052_seed_5209234,48,30,30,True,31,60,5,30,
cell_beta_0p13_p_0p00,dataset_053_seed_5309234,48,30,30,True,32,41,11,30,
cell_beta_0p13_p_0p00,dataset_054_seed_5409234,48,30,30,True,32,45,7,30,
cell_beta_0p13_p_0p00,dataset_055_seed_5509234,48,30,30,True,33,83,4,30,
cell_beta_0p13_p_0p00,dataset_056_seed_5609234,48,30,30,True,31,73,4,30,
cell_beta_0p13_p_0p00,dataset_057_seed_5709234,48,30,30,True,30,59,7,30,
cell_beta_0p13_p_0p00,dataset_058_seed_5809234,48,30,30,True,32,51,1,30,
cell_beta_0p13_p_0p00,dataset_059_seed_5909234,48,30,30,True,31,39,2,30,
cell_beta_0p13_p_0p00,dataset_060_seed_6009234,48,30,30,True,30,63,3,30,
cell_beta_0p13_p_0p00,dataset_061_seed_6109234,48,30,30,True,31,72,5,30,
cell_beta_0p13_p_0p00,dataset_062_seed_6209234,48,30,30,True,33,51,0,30,
cell_beta_0p13_p_0p00,dataset_063_seed_6309234,48,30,30,True,34,65,9,30,
cell_beta_0p13_p_0p00,dataset_064_seed_6409234,48,30,30,True,31,41,12,30,
cell_beta_0p13_p_0p00,dataset_065_seed_6509234,48,30,30,True,32,64,0,30,
cell_beta_0p13_p_0p00,dataset_066_seed_6609234,48,30,30,True,32,52,0,30,
cell_beta_0p13_p_0p00,dataset_067_seed_6709234,48,30,30,True,32,64,0,30,
cell_beta_0p13_p_0p00,dataset_068_seed_6809234,48,30,30,True,35,55,6,30,
cell_beta_0p13_p_0p00,dataset_069_seed_6909234,48,30,30,True,32,46,6,30,
cell_beta_0p13_p_0p00,dataset_070_seed_7009234,48,30,30,True,32,40,0,30,
cell_beta_0p13_p_0p00,dataset_071_seed_7109234,48,30,30,True,31,64,1,30,
cell_beta_0p13_p_0p00,dataset_072_seed_7209234,48,30,30,True,32,61,3,30,
cell_beta_0p13_p_0p00,dataset_073_seed_7309234,48,30,30,True,32,71,5,30,
cell_beta_0p13_p_0p00,dataset_074_seed_7409234,48,30,30,True,32,73,3,30,
cell_beta_0p13_p_0p00,dataset_075_seed_7509234,48,30,30,True,32,50,2,30,
cell_beta_0p13_p_0p00,dataset_076_seed_7609234,48,30,30,True,32,70,6,30,
cell_beta_0p13_p_0p00,dataset_077_seed_7709234,48,30,30,True,33,37,2,30,
cell_beta_0p13_p_0p00,dataset_078_seed_7809234,48,30,30,True,31,51,2,30,
cell_beta_0p13_p_0p00,dataset_079_seed_7909234,48,30,30,True,31,53,0,30,
cell_beta_0p13_p_0p00,dataset_080_seed_8009234,48,30,30,True,30,54,0,30,
cell_beta_0p13_p_0p00,dataset_081_seed_8109234,48,30,30,True,32,61,3,30,
cell_beta_0p13_p_0p00,dataset_082_seed_8209234,48,30,30,True,30,53,1,30,
cell_beta_0p13_p_0p00,dataset_083_seed_8309234,48,30,30,True,33,49,2,30,
cell_beta_0p13_p_0p00,dataset_084_seed_8409234,48,30,30,True,30,59,7,30,
cell_beta_0p13_p_0p00,dataset_085_seed_8509234,48,30,30,True,32,58,6,30,
cell_beta_0p13_p_0p00,dataset_086_seed_8609234,48,30,30,True,31,34,7,30,
cell_beta_0p13_p_0p00,dataset_087_seed_8709234,48,30,30,True,32,56,8,30,
cell_beta_0p13_p_0p00,dataset_088_seed_8809234,48,30,30,True,30,97,5,30,
cell_beta_0p13_p_0p00,dataset_089_seed_8909234,48,30,30,True,30,58,20,30,
cell_beta_0p15_p_0p00,dataset_000_seed_011234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_001_seed_111234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_002_seed_211234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_003_seed_311234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_004_seed_411234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_005_seed_511234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_006_seed_611234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_007_seed_711234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_008_seed_811234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_009_seed_911234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_010_seed_1011234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_011_seed_1111234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_012_seed_1211234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_013_seed_1311234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_014_seed_1411234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_015_seed_1511234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_016_seed_1611234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_017_seed_1711234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_018_seed_1811234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_019_seed_1911234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_020_seed_2011234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_021_seed_2111234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_022_seed_2211234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_023_seed_2311234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_024_seed_2411234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_025_seed_2511234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_026_seed_2611234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_027_seed_2711234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_028_seed_2811234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_029_seed_2911234,48,30,30,True,,,,30,
cell_beta_0p15_p_0p00,dataset_030_seed_3011234,48,30,30,True,32,40,0,30,
cell_beta_0p15_p_0p00,dataset_031_seed_3111234,48,30,30,True,32,52,0,30,
cell_beta_0p15_p_0p00,dataset_032_seed_3211234,48,30,30,True,33,39,0,30,
cell_beta_0p15_p_0p00,dataset_033_seed_3311234,48,30,30,True,31,53,12,30,
cell_beta_0p15_p_0p00,dataset_034_seed_3411234,48,30,30,True,30,51,3,30,
cell_beta_0p15_p_0p00,dataset_035_seed_3511234,48,30,30,True,30,40,2,30,
cell_beta_0p15_p_0p00,dataset_036_seed_3611234,48,30,30,True,33,62,1,30,
cell_beta_0p15_p_0p00,dataset_037_seed_3711234,48,30,30,True,32,52,0,30,
cell_beta_0p15_p_0p00,dataset_038_seed_3811234,48,30,30,True,36,60,0,30,
cell_beta_0p15_p_0p00,dataset_039_seed_3911234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_040_seed_4011234,48,30,30,True,32,40,0,30,
cell_beta_0p15_p_0p00,dataset_041_seed_4111234,48,30,30,True,31,65,0,30,
cell_beta_0p15_p_0p00,dataset_042_seed_4211234,48,30,30,True,31,53,0,30,
cell_beta_0p15_p_0p00,dataset_043_seed_4311234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_044_seed_4411234,48,30,30,True,32,36,4,30,
cell_beta_0p15_p_0p00,dataset_045_seed_4511234,48,30,30,True,31,77,0,30,
cell_beta_0p15_p_0p00,dataset_046_seed_4611234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_047_seed_4711234,48,30,30,True,31,76,1,30,
cell_beta_0p15_p_0p00,dataset_048_seed_4811234,48,30,30,True,30,101,13,30,
cell_beta_0p15_p_0p00,dataset_049_seed_4911234,48,30,30,True,32,51,1,30,
cell_beta_0p15_p_0p00,dataset_050_seed_5011234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_051_seed_5111234,48,30,30,True,30,53,1,30,
cell_beta_0p15_p_0p00,dataset_052_seed_5211234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_053_seed_5311234,48,30,30,True,34,74,0,30,
cell_beta_0p15_p_0p00,dataset_054_seed_5411234,48,30,30,True,32,52,0,30,
cell_beta_0p15_p_0p00,dataset_055_seed_5511234,48,30,30,True,30,53,1,30,
cell_beta_0p15_p_0p00,dataset_056_seed_5611234,48,30,30,True,30,40,2,30,
cell_beta_0p15_p_0p00,dataset_057_seed_5711234,48,30,30,True,32,47,17,30,
cell_beta_0p15_p_0p00,dataset_058_seed_5811234,48,30,30,True,30,54,12,30,
cell_beta_0p15_p_0p00,dataset_059_seed_5911234,48,30,30,True,31,41,0,30,
cell_beta_0p15_p_0p00,dataset_060_seed_6011234,48,30,30,True,30,66,0,30,
cell_beta_0p15_p_0p00,dataset_061_seed_6111234,48,30,30,True,31,65,0,30,
cell_beta_0p15_p_0p00,dataset_062_seed_6211234,48,30,30,True,31,41,0,30,
cell_beta_0p15_p_0p00,dataset_063_seed_6311234,48,30,30,True,31,53,0,30,
cell_beta_0p15_p_0p00,dataset_064_seed_6411234,48,30,30,True,32,76,0,30,
cell_beta_0p15_p_0p00,dataset_065_seed_6511234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_066_seed_6611234,48,30,30,True,31,41,0,30,
cell_beta_0p15_p_0p00,dataset_067_seed_6711234,48,30,30,True,30,50,4,30,
cell_beta_0p15_p_0p00,dataset_068_seed_6811234,48,30,30,True,33,39,0,30,
cell_beta_0p15_p_0p00,dataset_069_seed_6911234,48,30,30,True,33,50,1,30,
cell_beta_0p15_p_0p00,dataset_070_seed_7011234,48,30,30,True,30,40,2,30,
cell_beta_0p15_p_0p00,dataset_071_seed_7111234,48,30,30,True,32,64,0,30,
cell_beta_0p15_p_0p00,dataset_072_seed_7211234,48,30,30,True,30,42,0,30,
cell_beta_0p15_p_0p00,dataset_073_seed_7311234,48,30,30,True,32,64,0,30,
cell_beta_0p15_p_0p00,dataset_074_seed_7411234,48,30,30,True,31,53,0,30,
cell_beta_0p15_p_0p00,dataset_075_seed_7511234,48,30,30,True,31,53,0,30,
cell_beta_0p15_p_0p00,dataset_076_seed_7611234,48,30,30,True,34,108,2,30,
cell_beta_0p15_p_0p00,dataset_077_seed_7711234,48,30,30,True,33,63,0,30,
cell_beta_0p15_p_0p00,dataset_078_seed_7811234,48,30,30,True,33,51,0,30,
cell_beta_0p15_p_0p00,dataset_079_seed_7911234,48,30,30,True,36,48,0,30,
cell_beta_0p15_p_0p00,dataset_080_seed_8011234,48,30,30,True,34,60,2,30,
cell_beta_0p15_p_0p00,dataset_081_seed_8111234,48,30,30,True,31,53,0,30,
cell_beta_0p15_p_0p00,dataset_082_seed_8211234,48,30,30,True,33,62,1,30,
cell_beta_0p15_p_0p00,dataset_083_seed_8311234,48,30,30,True,31,51,2,30,
cell_beta_0p15_p_0p00,dataset_084_seed_8411234,48,30,30,True,32,76,0,30,
cell_beta_0p15_p_0p00,dataset_085_seed_8511234,48,30,30,True,30,41,1,30,
cell_beta_0p15_p_0p00,dataset_086_seed_8611234,48,30,30,True,32,81,7,30,
cell_beta_0p15_p_0p00,dataset_087_seed_8711234,48,30,30,True,30,42,0,30,
cell_beta_0p15_p_0p00,dataset_088_seed_8811234,48,30,30,True,34,50,0,30,
cell_beta_0p15_p_0p00,dataset_089_seed_8911234,48,30,30,True,31,53,0,30,
cell_beta_0p17_p_0p00,dataset_000_seed_013234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_001_seed_113234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_002_seed_213234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_003_seed_313234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_004_seed_413234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_005_seed_513234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_006_seed_613234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_007_seed_713234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_008_seed_813234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_009_seed_913234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_010_seed_1013234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_011_seed_1113234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_012_seed_1213234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_013_seed_1313234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_014_seed_1413234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_015_seed_1513234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_016_seed_1613234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_017_seed_1713234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_018_seed_1813234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_019_seed_1913234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_020_seed_2013234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_021_seed_2113234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_022_seed_2213234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_023_seed_2313234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_024_seed_2413234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_025_seed_2513234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_026_seed_2613234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_027_seed_2713234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_028_seed_2813234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_029_seed_2913234,48,30,30,True,,,,30,
cell_beta_0p17_p_0p00,dataset_030_seed_3013234,48,30,30,True,30,40,2,30,
cell_beta_0p17_p_0p00,dataset_031_seed_3113234,48,30,30,True,31,41,0,30,
cell_beta_0p17_p_0p00,dataset_032_seed_3213234,48,30,30,True,32,64,0,30,
cell_beta_0p17_p_0p00,dataset_033_seed_3313234,48,30,30,True,30,42,0,30,
cell_beta_0p17_p_0p00,dataset_034_seed_3413234,48,30,30,True,31,53,0,30,
cell_beta_0p17_p_0p00,dataset_035_seed_3513234,48,30,30,True,30,66,0,30,
cell_beta_0p17_p_0p00,dataset_036_seed_3613234,48,30,30,True,31,41,0,30,
cell_beta_0p17_p_0p00,dataset_037_seed_3713234,48,30,30,True,32,40,0,30,
cell_beta_0p17_p_0p00,dataset_038_seed_3813234,48,30,30,True,30,30,0,30,
cell_beta_0p17_p_0p00,dataset_039_seed_3913234,48,30,30,True,33,63,0,30,
cell_beta_0p17_p_0p00,dataset_040_seed_4013234,48,30,30,True,33,51,0,30,
cell_beta_0p17_p_0p00,dataset_041_seed_4113234,48,30,30,True,33,39,0,30,
cell_beta_0p17_p_0p00,dataset_042_seed_4213234,48,30,30,True,30,54,0,30,
cell_beta_0p17_p_0p00,dataset_043_seed_4313234,48,30,30,True,31,41,0,30,
cell_beta_0p17_p_0p00,dataset_044_seed_4413234,48,30,30,True,31,51,2,30,
cell_beta_0p17_p_0p00,dataset_045_seed_4513234,48,30,30,True,32,52,0,30,
cell_beta_0p17_p_0p00,dataset_046_seed_4613234,48,30,30,True,30,54,0,30,
cell_beta_0p17_p_0p00,dataset_047_seed_4713234,48,30,30,True,36,36,0,30,
cell_beta_0p17_p_0p00,dataset_048_seed_4813234,48,30,30,True,32,52,0,30,
cell_beta_0p17_p_0p00,dataset_049_seed_4913234,48,30,30,True,34,26,0,30,
cell_beta_0p17_p_0p00,dataset_050_seed_5013234,48,30,30,True,32,48,4,30,
cell_beta_0p17_p_0p00,dataset_051_seed_5113234,48,30,30,True,30,42,0,30,
cell_beta_0p17_p_0p00,dataset_052_seed_5213234,48,30,30,True,33,63,0,30,
cell_beta_0p17_p_0p00,dataset_053_seed_5313234,48,30,30,True,36,48,0,30,
cell_beta_0p17_p_0p00,dataset_054_seed_5413234,48,30,30,True,33,63,0,30,
cell_beta_0p17_p_0p00,dataset_055_seed_5513234,48,30,30,True,31,40,1,30,
cell_beta_0p17_p_0p00,dataset_056_seed_5613234,48,30,30,True,32,51,1,30,
cell_beta_0p17_p_0p00,dataset_057_seed_5713234,48,30,30,True,32,64,0,30,
cell_beta_0p17_p_0p00,dataset_058_seed_5813234,48,30,30,True,34,50,0,30,
cell_beta_0p17_p_0p00,dataset_059_seed_5913234,48,30,30,True,30,42,0,30,
cell_beta_0p17_p_0p00,dataset_060_seed_6013234,48,30,30,True,31,61,4,30,
cell_beta_0p17_p_0p00,dataset_061_seed_6113234,48,30,30,True,33,63,0,30,
cell_beta_0p17_p_0p00,dataset_062_seed_6213234,48,30,30,True,30,30,0,30,
cell_beta_0p17_p_0p00,dataset_063_seed_6313234,48,30,30,True,31,65,0,30,
cell_beta_0p17_p_0p00,dataset_064_seed_6413234,48,30,30,True,30,66,0,30,
cell_beta_0p17_p_0p00,dataset_065_seed_6513234,48,30,30,True,31,53,0,30,
cell_beta_0p17_p_0p00,dataset_066_seed_6613234,48,30,30,True,30,54,0,30,
cell_beta_0p17_p_0p00,dataset_067_seed_6713234,48,30,30,True,33,63,0,30,
cell_beta_0p17_p_0p00,dataset_068_seed_6813234,48,30,30,True,32,52,0,30,
cell_beta_0p17_p_0p00,dataset_069_seed_6913234,48,30,30,True,30,66,0,30,
cell_beta_0p17_p_0p00,dataset_070_seed_7013234,48,30,30,True,31,53,0,30,
cell_beta_0p17_p_0p00,dataset_071_seed_7113234,48,30,30,True,35,37,0,30,
cell_beta_0p17_p_0p00,dataset_072_seed_7213234,48,30,30,True,30,53,1,30,
cell_beta_0p17_p_0p00,dataset_073_seed_7313234,48,30,30,True,33,62,1,30,
cell_beta_0p17_p_0p00,dataset_074_seed_7413234,48,30,30,True,31,52,1,30,
cell_beta_0p17_p_0p00,dataset_075_seed_7513234,48,30,30,True,32,52,0,30,
cell_beta_0p17_p_0p00,dataset_076_seed_7613234,48,30,30,True,32,40,0,30,
cell_beta_0p17_p_0p00,dataset_077_seed_7713234,48,30,30,True,34,50,0,30,
