source,case_id,case_label,beta,radius,n_units,dphi_full_dr_mean,dphi_full_dr_sem,dphi_energy_dr_mean,dphi_energy_dr_sem,dphi_entropic_dr_mean,dphi_entropic_dr_sem,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,standard_error_source,derivative_source,x_axis_scale
synthetic,beta_0p11,beta=0.11,0.11,0.29,2700,3.441701661687101,3.84856689747e-05,-0.0052192786285958906,3.84856689747e-05,3.446920940315697,3.84856689747e-05,-13.283064109776541,5.089424882990929,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.3,2700,3.3268798799856403,3.78964023199e-05,-0.005143695652866902,3.78964023199e-05,3.332023575638507,3.78964023199e-05,-13.090705436546266,5.01149903538531,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.31,2700,3.2194691098403605,3.73068866438e-05,-0.005069834325935907,3.73068866438e-05,3.2245389441662966,3.73068866438e-05,-12.902728359506884,4.933540256690193,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.32,2700,3.1187749297667255,3.67601628514e-05,-0.004997172394374741,3.67601628514e-05,3.1237721021611002,3.67601628514e-05,-12.717803743683715,4.861240365651519,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.33,2700,3.0241865486597277,3.62233060223e-05,-0.0049257928298241105,3.62233060223e-05,3.0291123414895518,3.62233060223e-05,-12.53614275190236,4.79024530236269,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.34,2700,2.935163373378144,3.57361183875e-05,-0.004857428655832524,3.57361183875e-05,2.9400208020339766,3.57361183875e-05,-12.362155929093774,4.725818596601535,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.35,2700,2.8512302421899816,3.52189935544e-05,-0.004789965500167259,3.52189935544e-05,2.8560202076901486,3.52189935544e-05,-12.190462197925674,4.657432933485057,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.36,2700,2.7719613898622324,3.47296841006e-05,-0.004724923169857153,3.47296841006e-05,2.7766863130320893,3.47296841006e-05,-12.024929467286455,4.592725633961833,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.37,2700,2.69697929887956,3.42535655976e-05,-0.004661438124634716,3.42535655976e-05,2.701640737004195,3.42535655976e-05,-11.863360027195352,4.529762733196632,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.38,2700,2.6259482035492487,3.3798018039e-05,-0.00459672458641463,3.3798018039e-05,2.6305449281356634,3.3798018039e-05,-11.698664072425235,4.469520176888608,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.39,2700,2.5585617731871126,3.32769880119e-05,-0.00453328499635419,3.32769880119e-05,2.5630950581834666,3.32769880119e-05,-11.537210315721415,4.400618082811807,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.4,2700,2.4945420155827374,3.28830763308e-05,-0.00447566614614296,3.28830763308e-05,2.4990176817288803,3.28830763308e-05,-11.390570341933834,4.3485263830889584,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.41,2700,2.433651063255851,3.23585323463e-05,-0.004414967699153754,3.23585323463e-05,2.438066030955005,3.23585323463e-05,-11.236092794346304,4.279159595975111,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.42,2700,2.3756566643910353,3.19167829008e-05,-0.004360175350755673,3.19167829008e-05,2.380016839741791,3.19167829008e-05,-11.096646267673187,4.220741730826801,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.43,2700,2.3203647128540124,3.14772122508e-05,-0.004302898056574207,3.14772122508e-05,2.3246676109105864,3.14772122508e-05,-10.950875553981357,4.162611994135017,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.44,2700,2.2675872987805072,3.10087780293e-05,-0.004246957336656762,3.10087780293e-05,2.271834256117164,3.10087780293e-05,-10.80850642179146,4.100665278734575,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.45,2700,2.2171531379219767,3.06871199337e-05,-0.0041959125036947,3.06871199337e-05,2.221349050425671,3.06871199337e-05,-10.67859732190301,4.058128543401519,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.46,2700,2.168917519370836,3.02280909475e-05,-0.0041413343064505455,3.02280909475e-05,2.173058853677287,3.02280909475e-05,-10.539695809916639,3.9974255958720297,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.47,2700,2.122730272219067,2.99037612056e-05,-0.0040932866991290765,2.99037612056e-05,2.126823558918196,2.99037612056e-05,-10.4174146492835,3.9545355564723725,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.48,2700,2.0784725230768495,2.94576377947e-05,-0.004042211697217789,2.94576377947e-05,2.082514734774067,2.94576377947e-05,-10.287428769419273,3.895539269055101,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.49,2700,2.0360235666474473,2.88785976541e-05,-0.003990867416944827,2.88785976541e-05,2.040014434064392,2.88785976541e-05,-10.156757576124585,3.8189657969462005,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.5,2700,1.9952685210747063,2.86757652973e-05,-0.0039456243083977665,2.86757652973e-05,1.999214145383104,2.86757652973e-05,-10.041613864872316,3.792142824355021,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.51,2700,1.956118000919816,2.81274321672e-05,-0.0038958671028351453,2.81274321672e-05,1.960013868022651,2.81274321672e-05,-9.914981776715445,3.7196301111625907,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.52,2700,1.918470582943114,2.77479356663e-05,-0.0038507106944861333,2.77479356663e-05,1.9223212936376,2.77479356663e-05,-9.80005871746721,3.669444704851952,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.53,2700,1.8822414751710055,2.75690501718e-05,-0.0038096053790926485,2.75690501718e-05,1.886051080550098,2.75690501718e-05,-9.695445689790791,3.645788515124382,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.54,2700,1.8473636266610838,2.69444988816e-05,-0.003760582026975191,2.69444988816e-05,1.851124208688059,2.69444988816e-05,-9.570681258651861,3.5631965539658808,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.55,2700,1.8137491411483069,2.67217585999e-05,-0.0037182637454241064,2.67217585999e-05,1.817467404893731,2.67217585999e-05,-9.462981232104351,3.5337409160113236,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.56,2700,1.7813372786007025,2.6299844179e-05,-0.003675351205640494,2.6299844179e-05,1.785012629806343,2.6299844179e-05,-9.353768818355057,3.4779460757530494,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.57,2700,1.7500574097111365,2.60757229956e-05,-0.0036392090459725266,2.60757229956e-05,1.753696618757109,2.60757229956e-05,-9.26178702200008,3.4483078244790923,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.58,2700,1.7198631663660386,2.57288044984e-05,-0.003597303791809692,2.57288044984e-05,1.7234604701578484,2.57288044984e-05,-9.155138150155667,3.4024306011143195,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.59,2700,1.6906961171157833,2.52368945589e-05,-0.0035531586326099703,2.52368945589e-05,1.6942492757483933,2.52368945589e-05,-9.042788719992375,3.337379407955456,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.6,2700,1.662495265519878,2.50084419993e-05,-0.0035165222993755072,2.50084419993e-05,1.6660117878192535,2.50084419993e-05,-8.949549251910666,3.3071683664836637,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.61,2700,1.635219731665932,2.46671817666e-05,-0.0034803875005465844,2.46671817666e-05,1.6387001191664787,2.46671817666e-05,-8.857586188891057,3.262039403786182,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.62,2700,1.6088275170427806,2.43346243974e-05,-0.003441955040367614,2.43346243974e-05,1.6122694720831483,2.43346243974e-05,-8.759775577735578,3.218061325844718,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.63,2700,1.5832726468508092,2.39736370649e-05,-0.0034052463103846735,2.39736370649e-05,1.5866778931611938,2.39736370649e-05,-8.666351859928994,3.1703236104428205,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.64,2700,1.5585171774660733,2.3688992146e-05,-0.0033688736144767283,2.3688992146e-05,1.5618860510805501,2.3688992146e-05,-8.573783348843273,3.132681574538299,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.65,2700,1.5345209803947035,2.34913140199e-05,-0.003336054515376652,2.34913140199e-05,1.5378570349100802,2.34913140199e-05,-8.49025874163358,3.106540208146472,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.66,2700,1.511255994542119,2.30797787506e-05,-0.003300176202657074,2.30797787506e-05,1.5145561707447759,2.30797787506e-05,-8.398948435762254,3.052117928478641,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.67,2700,1.4886827225891666,2.28302989119e-05,-0.003268132174343982,2.28302989119e-05,1.4919508547635105,2.28302989119e-05,-8.317396383705434,3.0191261959091147,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.68,2700,1.4667769115260765,2.25716277971e-05,-0.0032334894909119474,2.25716277971e-05,1.4700104010169883,2.25716277971e-05,-8.229230754370906,2.9849189898719497,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.69,2700,1.445504823831793,2.22231072431e-05,-0.0032010786197318175,2.22231072431e-05,1.4487059024515248,2.22231072431e-05,-8.146745087217475,2.9388299071793096,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.7,2700,1.424838804314084,2.19735999272e-05,-0.0031712995309901653,2.19735999272e-05,1.4280101038450743,2.19735999272e-05,-8.070957306369971,2.905834540952582,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.71,2700,1.4047564977192728,2.19460556342e-05,-0.00314078776178657,2.19460556342e-05,1.4078972854810594,2.19460556342e-05,-7.993304853746821,2.902192026376877,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.72,2700,1.3852379569068003,2.12917061992e-05,-0.003105199609244426,2.12917061992e-05,1.3883431565160447,2.12917061992e-05,-7.902733005527065,2.815659496602964,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.73,2700,1.3662457858311088,2.116638989e-05,-0.003078971280606571,2.116638989e-05,1.3693247571117153,2.116638989e-05,-7.835981909143723,2.799087407324825,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.74,2700,1.3477714577175608,2.08724234729e-05,-0.003048910784536706,2.08724234729e-05,1.3508203685020974,2.08724234729e-05,-7.759477946645918,2.7602126771263786,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.75,2700,1.3297870765461528,2.0881697032e-05,-0.003022353709249942,2.0881697032e-05,1.3328094302554028,2.0881697032e-05,-7.691890190041102,2.7614390318568227,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.76,2700,1.3122819017555893,2.04477300735e-05,-0.0029905623122424216,2.04477300735e-05,1.3152724640678317,2.04477300735e-05,-7.610981084656963,2.7040503389770993,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.77,2700,1.295226142571215,2.0287780466e-05,-0.0029648609243071618,2.0287780466e-05,1.2981910034955222,2.0287780466e-05,-7.545571052361726,2.6828982703245727,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.78,2700,1.278610393370589,2.00140449261e-05,-0.002937135721144183,2.00140449261e-05,1.2815475290917333,2.00140449261e-05,-7.4750104103119455,2.6466989133835757,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.79,2700,1.26241566609467,1.97817171824e-05,-0.002909742375649018,1.97817171824e-05,1.265325408470319,1.97817171824e-05,-7.40529434602675,2.615975409520405,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.8,2700,1.2466255855762487,1.95045686406e-05,-0.0028832552881913626,1.95045686406e-05,1.2495088408644401,1.95045686406e-05,-7.337884708447018,2.5793247101118784,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.81,2700,1.2312260052901471,1.92538842073e-05,-0.0028568005018923216,1.92538842073e-05,1.2340828057920394,1.92538842073e-05,-7.270557277315958,2.546173679444824,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.82,2700,1.216204198004844,1.89844133256e-05,-0.0028288174726584184,1.89844133256e-05,1.2190330154775024,1.89844133256e-05,-7.199340467915675,2.5105382897650896,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.83,2700,1.2015376260022508,1.89403486129e-05,-0.0028082447104627213,1.89403486129e-05,1.2043458707127135,1.89403486129e-05,-7.146982788127626,2.5047110805514055,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.84,2700,1.1872247357352261,1.87487287244e-05,-0.002783684135669443,1.87487287244e-05,1.1900084198708956,1.87487287244e-05,-7.084476125278732,2.479370868081227,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.85,2700,1.1732499280052373,1.84417439831e-05,-0.002758392808353386,1.84417439831e-05,1.1760083208135907,1.84417439831e-05,-7.020109697259368,2.438774567616918,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.86,2700,1.1595985295908926,1.82062562458e-05,-0.002735275864400525,1.82062562458e-05,1.1623338054552932,1.82062562458e-05,-6.961277074899336,2.4076331796205173,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.87,2700,1.1462637352476972,1.78965150894e-05,-0.00270991152420179,1.78965150894e-05,1.148973646771899,1.78965150894e-05,-6.896724829093555,2.3666723651055217,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.88,2700,1.1332262274640896,1.79254096945e-05,-0.002690900594492321,1.79254096945e-05,1.135917128058582,1.79254096945e-05,-6.848342012982957,2.370493447758381,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.89,2700,1.1204891247689943,1.76969733127e-05,-0.0026648894911765735,1.76969733127e-05,1.1231540142601708,1.76969733127e-05,-6.7821437550443795,2.340284545677479,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.9,2700,1.1080311665291571,1.74891169467e-05,-0.0026433586836784465,1.74891169467e-05,1.1106745252128356,1.74891169467e-05,-6.727347849961647,2.3127971876621487,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.91,2700,1.0958485153974618,1.70629274545e-05,-0.0026207952525953574,1.70629274545e-05,1.0984693106500572,1.70629274545e-05,-6.669923917855185,2.256437003104392,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.92,2700,1.0839282217489006,1.70574902516e-05,-0.0026012050897429115,1.70574902516e-05,1.0865294268386434,1.70574902516e-05,-6.62006695339571,2.2557179760858634,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.93,2700,1.072264448804754,1.68817717781e-05,-0.0025818659173450723,1.68817717781e-05,1.074846314722099,1.68817717781e-05,-6.5708487596432095,2.2324805998034676,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.94,2700,1.0608525170594083,1.64902776907e-05,-0.0025592623996898343,1.64902776907e-05,1.063411779459098,1.64902776907e-05,-6.513322807210629,2.1807086077036963,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.95,2700,1.0496785468571475,1.64529371696e-05,-0.002539424397118067,1.64529371696e-05,1.0522179712542654,1.64529371696e-05,-6.462835090665481,2.175770619562174,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.96,2700,1.0387320251401662,1.64967179368e-05,-0.0025253422468673598,1.64967179368e-05,1.0412573673870336,1.64967179368e-05,-6.426996018277431,2.181560279238551,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.97,2700,1.0280214038095172,1.61886054261e-05,-0.0025013515425983176,1.61886054261e-05,1.0305227553521155,1.61886054261e-05,-6.365939675912719,2.140814840214349,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.98,2700,1.0175229280782372,1.60106641776e-05,-0.0024842889539588775,1.60106641776e-05,1.020007217032196,1.60106641776e-05,-6.322515387825343,2.117283519539621,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,0.99,2700,1.007240712470525,1.58142564812e-05,-0.0024634013593255663,1.58142564812e-05,1.0097041138298506,1.58142564812e-05,-6.269356459483566,2.0913101574164497,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.0,2700,0.9971623464749413,1.55977815567e-05,-0.002444726216610744,1.55977815567e-05,0.999607072691552,1.55977815567e-05,-6.221828221274344,2.062683063310181,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.01,2700,0.9872863619445418,1.5434120798e-05,-0.002423611017391117,1.5434120798e-05,0.9897099729619329,1.5434120798e-05,-6.1680900392603935,2.041040224296229,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.02,2700,0.9775992922728678,1.51556612436e-05,-0.0024076417384577926,1.51556612436e-05,0.9800069340113255,1.51556612436e-05,-6.127448224375082,2.0042161538635495,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.03,2700,0.9681025952085258,1.4998722241e-05,-0.0023897083755053234,1.4998722241e-05,0.9704923035840312,1.4998722241e-05,-6.0818078156610484,1.983462213859242,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.04,2700,0.9587864005610096,1.49663952174e-05,-0.0023742462577904227,1.49663952174e-05,0.9611606468188,1.49663952174e-05,-6.042456726076626,1.9791872210471708,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.05,2700,0.9496494544824776,1.48872382026e-05,-0.0023572814142386383,1.48872382026e-05,0.9520067358967162,1.48872382026e-05,-5.999281199237334,1.9687193328343273,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.06,2700,0.9406864423447052,1.44774569302e-05,-0.002339097930343784,1.44774569302e-05,0.943025540275049,1.44774569302e-05,-5.95300423272493,1.914529005368465,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.07,2700,0.9318855236676111,1.44152673482e-05,-0.0023266938011289955,1.44152673482e-05,0.9342122174687402,1.44152673482e-05,-5.9214357238732935,1.9063049257435327,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.08,2700,0.9232512576261217,1.43084359025e-05,-0.0023108467179078014,1.43084359025e-05,0.9255621043440295,1.43084359025e-05,-5.881104897075355,1.8921773132488855,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.09,2700,0.9147773586937531,1.42241018207e-05,-0.002293350197579034,1.42241018207e-05,0.9170707088913321,1.42241018207e-05,-5.836576252838641,1.8810247989270374,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.1,2700,0.9064603099423899,1.38943232755e-05,-0.00227339250447555,1.38943232755e-05,0.9087337024468655,1.38943232755e-05,-5.785783923890274,1.8374141984435515,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.11,2700,0.8982866775228204,1.37220596093e-05,-0.002260234811911045,1.37220596093e-05,0.9005469123347315,1.37220596093e-05,-5.7522975963136105,1.8146336930588955,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.12,2700,0.8902595968993879,1.38441093064e-05,-0.002246718003783536,1.38441093064e-05,0.8925063149031714,1.38441093064e-05,-5.717897319629099,1.8307737987697095,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.13,2700,0.8823745699268433,1.36416739281e-05,-0.0022334590037338844,1.36416739281e-05,0.8846080289305771,1.36416739281e-05,-5.684153164502736,1.804003323443039,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.14,2700,0.8746309581471647,1.32521770742e-05,-0.0022173512313897977,1.32521770742e-05,0.8768483093785545,1.32521770742e-05,-5.643158883887035,1.7524954496598166,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.15,2700,0.8670200586983922,1.32050308252e-05,-0.0022034827725226774,1.32050308252e-05,0.8692235414709149,1.32050308252e-05,-5.607863656070214,1.7462607316651113,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.16,2700,0.859541754088983,1.32978187085e-05,-0.002188480989941222,1.32978187085e-05,0.8617302350789242,1.32978187085e-05,-5.569684119400409,1.7585311942829602,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.17,2700,0.8521881067054989,1.31065827502e-05,-0.0021769126889901393,1.31065827502e-05,0.8543650193944891,1.31065827502e-05,-5.540242793479905,1.7332417535356286,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.18,2700,0.8449638943660269,1.27576098776e-05,-0.0021607435081697113,1.27576098776e-05,0.8471246378741967,1.27576098776e-05,-5.499092228291915,1.6870928552997,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
synthetic,beta_0p11,beta=0.11,0.11,1.19,2700,0.8378606541308685,1.26742625393e-05,-0.0021452893074106606,1.26742625393e-05,0.8400059434382792,1.26742625393e-05,-5.4597612873601316,1.676070829993139,sd_dlogZ_inf_full_dr / P / sqrt(n_units),d_sampling_linear_radius_summary,linear
